"line_number","content","is_numbered","has_section","has_aantal","has_edge_processing","has_controle","has_magazijn","has_te_bestellen"
1029," 14                       LED_Dupont_Wago-2                 10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1030,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1031," 15                       LED_Dupont_Wago-3                 3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1032,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1033," 16                       LED_Dupont_Wago-5                 4",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1034,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1035," 17                   LED_inbouw_Touchdimmer                1                             GL00030948",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1036,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1037," 18                     LED_Kabelgroef_zijkant              1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1038,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1039," 19                      LED_verlichting_4x8_               7                             Led Dupont",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1040,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1041," 20                       Stanghouder ZWART                 8                       GB00031696 GB00031697",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1042,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1043," 21                        Stelvoet dressing                14                            GB00030951",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1044,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1045," 22                           V_groef_45°                   4",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1046,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1047," 23                          VAR_Boorgat_                   10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1048,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1049," 24                      VAR_Rechthoekig_gat                2",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1050,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1051," 25                          VAR_Rond_gat                   3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1052,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1053," 26                    Sensys 165° B3 - D0 zwart            10         GB00031699 - GB00031287 - GB00031281 - GB00031463",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1054,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1055," 27                        Sensys B12,5 - D0                13         GB00031278 - GB00031287 - GB00031281 - GB00031463",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1056,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1057," 28                       Sensys B3 - D0 Zwart              10         GB00031279 - GB00031287 - GB00031281 - GB00031463",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1058,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1059," 29              Inhangbeslag multiclip_zonder boring       24                GB00017932 (2x) en GB00022339 (4x)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1060,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1061," 30                          Mof M6_12x12                   30                            GB00031261",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1062,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1063," 31                     Handgreep T55 320mm                 5                    GB00031273 - GB00022619 (2x)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1064,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1065," 32                 Spiegel 1530x274x4 RP dressing          1                            GG00000010",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1066,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1067," 33                       Push 2 Open_inboor                1                              GB31726",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1068,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1069," 34              Achterwandschroef Ø4x35mm_WAND             18                            GB00031082",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1070,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1071,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1072,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                Page 18 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1073," N°                            Beschrijving                  Aantal stuks                               GB nummer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1074,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1075," 35                       schroef Ø4x35mm_WAND                   4                                     GB00022340",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1076,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1077," 36                       schroef Ø4x45mm_PAR_                   4                                     GB00031063",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1078,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1079," 37                      Schroef_4x45_TB_Verz_PAR                16                                    GB00031063",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1080,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1081,"                                                                                                                                         Aantal onderdelen: 37",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1082,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1083,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1084,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1085,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1086,"Project:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1087,"                                                                                                                             Te bestellen",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1088,"             0411_MO07199_Hoekdressing - opklapbed (4-7)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1089," N°            Onderdeel            opmerking        Materiaal              Lengte   Breedte   Dikte                Opmerkingen",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1090,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1091,"  1               Led_                              Dummy 02mm               1000      300      2                   (niet ingeven)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1092,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1093,"  2        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1094,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1095,"  3        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1096,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1097,"  4        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1098,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1099,"  5        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1100,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1101,"  6        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1102,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1103,"  7        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1104,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1105,"  8        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1106,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1107,"  9           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1108,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1109," 10           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1110,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1111," 11           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1112,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1113," 12           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1114,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1115," 13           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1116,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1117," 14           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1118,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1119," 15          LED_Strip_4x09                         Dummy 04mm               996        8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1120,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1121,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1122,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                      Page 19 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1123," N°          Onderdeel             opmerking       Materiaal    Lengte    Breedte   Dikte             Opmerkingen",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1124,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1125," 16",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1126," Opklapscharnieren duo lift FORTE                 Dummy 10mm     200        90       10                  1 set",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1127,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1128," 17      Opklapsysteem bed                        Dummy 10mm      90        200      10                  90x200",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1129,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1130," 18      Infreesgreep FOLD                        Dummy 10mm      90        200      10     174x46mm, ZWART (VIE0542-128-ZW)",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1131,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1132,"Magneetsluiting",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1133,"19              A45 voor opklapbed0711 CA45       Dummy 10mm     200        90       10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1134,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1135," 20       Hangbaar_ZWART             GB00031695   Metaal 15mm   699.333     30       15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1136,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1137," 21       Hangbaar_ZWART             GB00031695   Metaal 15mm   730.333     30       15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1138,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1139," 22       Hangbaar_ZWART             GB00031695   Metaal 15mm   852.667     30       15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1140,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1141," 23       Hangbaar_ZWART             GB00031695   Metaal 15mm   852.667     30       15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1142,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1143,"                                                                                                                               Aantal onderdelen: 23",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1144,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1145,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1146,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1147,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1148,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                            Page 20 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1149,"                                                                    MO07199",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1150,"                                                                                                 S04479",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1151,"                S8           Project:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1152,"                                        0411_MO07199_Hoekdressing - opklapbed (4-7)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1153,"                             Klant:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1154,"                                       Rudi Matterne",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1155,"info:                        Tekenaar: JW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1156,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1157,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1158,"              Schuren                    Lakstraat: uurregistratie.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1159,"                                         Opgelet: Controlelijst en tekeningen meegeven naar de lakstraat!",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1160,"Totaal aantal onderdelen:                                (bij bicolour dubbel afdrukken!)",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1161,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1162,"                            Opmerkingen:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1163,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1164,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1165,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1166,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1167,"m²",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1168,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1169,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1170,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1171,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172,"Bezetting",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1173,"                                                                     Opus:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1174,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1175,"                                                             Macro deursensors",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1176,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1177,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1178,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1179,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1180,"Stelstukken",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1181,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1182,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1183,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1184,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1185,"Datum:                      begin:                                       einde:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1186,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1187,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1188,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1189,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1190,"Stilstanden / oorzaak",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1191,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1192,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1193,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1194,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1195,"                                                                                                            Page 21 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1196,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
